doc_id,label,category,year,text,split,source,journalTitle,doi,pubType
40309811_MED,d,MCI,2025,Advances Artificial Intelligence Neuroimaging Neuroimaging,train,MED,,10.3390/brainsci15040351,
41068358_MED,b,Parkinson,2025,Multimodal Convolutional Neural Network Model Parkinson s Disease Diagnosis Based Fused Handwriting Dynamics Signals Parkinson s disease PD prevalent complex,train,MED,,10.1007/s10916-025-02262-4,
41550350_MED,a,Alzheimer,2025,depth exploration machine learning methods mental health state detection systematic review analysis h4 Introduction h4 global rise mental health issues,train,MED,,10.3389/fdgth.2025.1724348,
41299062_MED,b,Parkinson,2025,Research progress computer aided diagnosis systems lung cancer Lung cancer remains cause cancer death demanding consistent decisions clinically oriented review,train,MED,,10.1038/s41746-025-02101-3,
41439666_MED,d,MCI,2026,Detecting Mild Cognitive Impairment Using Follow Speech Electronic Health Record Data Home Health Care Settings h4 Purpose h4 Alzheimer s,train,MED,,10.3928/00989134-20251208-03,
39597835_MED,e,Lewy body dementia,2024,Attention Network Dysfunctions Lewy Body Dementia Alzheimer s Disease b Background b Attention deficits notable Lewy body dementia LBD Alzheimer,train,MED,,10.3390/jcm13226691,
39882364_MED,a,Alzheimer,2024,global research magnetic resonance imaging Alzheimer s disease bibliometric analysis 2004 2023 h4 Background h4 Alzheimer s disease AD common,train,MED,,10.3389/fneur.2024.1510522,
41107539_MED,e,Lewy body dementia,2025,Early subtypes progressions progressive supranuclear palsy data driven brain bank study h4 Background h4 Progressive supranuclear palsy PSP typically characterized,train,MED,,10.1007/s00415-025-13459-5,
39290245_MED,e,Lewy body dementia,2024,Artificial intelligence techniques liver cancer Hepatocellular Carcinoma HCC common primary liver cancer significant contributor worldwide cancer related deaths Various medical,train,MED,,10.3389/fonc.2024.1415859,
37539346_MED,e,Lewy body dementia,2023,Machine learning models diagnosis prognosis Parkinson s disease using brain imaging general overview main challenges future directions Parkinson s disease,train,MED,,10.3389/fnagi.2023.1216163,
40437594_MED,e,Lewy body dementia,2025,Operationalizing postmortem pathology MRI association studies Alzheimer s disease related disorders MRI guided histology sampling Postmortem neuropathological examination gold standard,train,MED,,10.1186/s40478-025-02030-y,
41545881_MED,d,MCI,2026,Artificial intelligence performance maxillary canine impaction systematic review h4 Objectives h4 systematic review evaluates literature determine usefulness rules artificial intelligence,train,MED,,10.1186/s40001-026-03835-w,
40443792_MED,e,Lewy body dementia,2025,Predicting brain age veterans traumatic brain injuries healthy controls exploratory analysis h4 Background h4 Traumatic brain injury TBI associated increased,train,MED,,10.3389/fnagi.2025.1472207,
40406128_MED,c,Vascular dementia,2025,Artificial intelligence omics based autoantibody profiling dementia h4 Introduction h4 Dementia neurodegenerative syndrome marked accumulation disease specific proteins immune dysregulation,train,MED,,10.3389/fimmu.2025.1537659,
40469269_MED,d,MCI,2025,classification mild cognitive impairment healthy ageing improves including practice effects derived semantic verbal fluency task h4 Introduction h4 Practice effects,train,MED,,10.1002/dad2.70127,
39759506_MED,b,Parkinson,2024,Pinpointing integration artificial intelligence liver cancer immune microenvironment Liver cancer remains formidable challenges modern medicine characterized high incidence mortality rate,train,MED,,10.3389/fimmu.2024.1520398,
39407312_MED,e,Lewy body dementia,2024,Plasma lipidomic signatures dementia Lewy bodies revealed machine learning compared alzheimer s disease h4 Background h4 Dementia Lewy Bodies DLB,train,MED,,10.1186/s13195-024-01585-7,
34881778_MED,c,Vascular dementia,2021,Applied machine learning Alzheimer s disease research omics imaging clinical data Alzheimer s disease AD remains devastating neurodegenerative disease preventive,train,MED,,10.1042/etls20210249,
37608251_MED,c,Vascular dementia,2023,Neuroimaging machine learning studying pathways mild cognitive impairment alzheimer s disease systematic review h4 Background h4 systematic review synthesizes recent,train,MED,,10.1186/s12883-023-03323-2,
39523990_MED,c,Vascular dementia,2024,OpenMAP T1 Rapid Deep Learning Approach Parcellate 280 Anatomical Regions Cover Brain study introduces OpenMAP T1 deep learning based method,train,MED,,10.1002/hbm.70063,
38732020_MED,e,Lewy body dementia,2024,Role Structural Variants Genetic Architecture Parkinson s Disease Parkinson s disease PD significantly impacts millions individuals worldwide understanding genetic foundations,train,MED,,10.3390/ijms25094801,
40903704_MED,a,Alzheimer,2025,review image processing analysis computed tomography images using deep learning methods use machine learning seen extraordinary growth development deep learning,train,MED,,10.1007/s13246-025-01635-w,
40581551_MED,d,MCI,2025,Development machine learning based risk prediction model mild cognitive impairment spleen kidney deficiency syndrome elderly h4 Objective h4 age related,train,MED,,10.1016/j.joim.2025.06.005,
36989851_MED,c,Vascular dementia,2023,Alzheimer s vascular disease classification using regional texture biomarkers FLAIR MRI Interactions subcortical vascular disease dementia Alzheimer s disease AD,train,MED,,10.1016/j.nicl.2023.103385,
38334615_MED,e,Lewy body dementia,2024,Dementia Lewy Bodies Genomics Transcriptomics Future Data Science Dementia Lewy bodies DLB significant public health issue second common neurodegenerative dementia,train,MED,,10.3390/cells13030223,
41451249_MED,b,Parkinson,2025,Machine learning approach gait analysis Parkinson s disease detection severity classification Parkinson s Disease progressively advancing neurological condition severity evaluated,train,MED,,10.3389/frobt.2025.1623529,
39613827_MED,e,Lewy body dementia,2024,MJF 14 proximity ligation assay detects early non inclusion alpha synuclein pathology enhanced specificity sensitivity Synuclein proximity ligation assay PLA,train,MED,,10.1038/s41531-024-00841-9,
39190449_MED,a,Alzheimer,2024,Exploring Machine Learning Applications Pediatric Asthma Management Scoping Review h4 Background h4 integration machine learning ML predicting asthma related outcomes,train,MED,,10.2196/57983,
41309711_MED,e,Lewy body dementia,2025,MRI structural functional axial asymmetry brain versus body subtypes Parkinson s disease Parkinson s Disease PD Rapid Eye Movement Sleep,train,MED,,10.1038/s41531-025-01219-1,
41594669_MED,a,Alzheimer,2026,Artificial Intelligence Natural Products Drug Discovery Neurodegenerative Therapies Review review examines application Artificial Intelligence AI discovery optimisation neuroprotective natural products,train,MED,,10.3390/biom16010129,
41338450_MED,b,Parkinson,2025,AI ethnopharmacology pharmaceutical industry applications Traditional knowledge medicinal plants receives substantial analysis field ethnopharmacology role drug discovery AI technology enhances,train,MED,,10.1016/j.pharma.2025.11.011,
41675581_MED,c,Vascular dementia,2026,MRI approach patient suspected dementia artificial intelligence techniques semi quantitative rating scales compared h4 Objectives h4 assess reliability semi quantitative,train,MED,,10.3389/fradi.2026.1667306,
39755653_MED,b,Parkinson,2025,Open challenges opportunities federated foundation models biomedical healthcare survey explores transformative impact foundation models FMs artificial intelligence focusing integration federated,train,MED,,10.1186/s13040-024-00414-9,
41061249_MED,a,Alzheimer,2025,Comparative Diagnostic Accuracy AI Assisted Fluorine 18 Fluorodeoxyglucose Positron Emission Tomography Versus Structural Magnetic Resonance Imaging Alzheimer Disease Systematic Review,train,MED,,10.2196/76981,
39596444_MED,e,Lewy body dementia,2024,Parkinson s Disease Biomarkers Diagnosis Disease Progression Parkinson s disease PD progressive neurological disease causes motor nonmotor symptoms understanding putative,train,MED,,10.3390/ijms252212379,
41476599_MED,e,Lewy body dementia,2025,Circadian sleep wake rhythm alterations isolated REM sleep behavior disorder biomarkers prodromal synucleinopathy Growing evidence highlights tight interplay linking circadian,train,MED,,10.3389/fnins.2025.1727683,
40989289_MED,a,Alzheimer,2025,Optimizing 3D convolutional neural network detect Alzheimer s disease based MRI Alzheimer s disease AD progressive neurological disorder affects millions,train,MED,,10.7717/peerj-cs.3129,
40326633_MED,b,Parkinson,2025,Computer Vision Technologies Movement Disorders Systematic Review h4 Background h4 Evaluation movement disorders primarily relies phenomenology Despite refinements diagnostic criteria,train,MED,,10.1002/mdc3.70123,
41622342_MED,a,Alzheimer,2026,AI driven framework accurate detection Alzheimer s disease EEG Alzheimer s Disease AD rapidly growing neurodegenerative disorder severely impairs cognitive,train,MED,,10.1038/s41598-026-35184-3,
41462869_MED,e,Lewy body dementia,2025,Glycosphingolipids Dementia Insights Mass Spectrometry Systems Biology Approaches narrative literature review synthesizes recent evidence glycosphingolipid GSL dysregulation dementia emphasizing discoveries,train,MED,,10.3390/biomedicines13122854,
41128923_MED,e,Lewy body dementia,2025,LRRK2 kinase mediated accumulation lysosome associated phospho Rabs tauopathies synucleinopathies Parkinson s disease PD pathogenic mutations leucine rich repeat kinase,train,MED,,10.1007/s00401-025-02951-x,
40732273_MED,b,Parkinson,2025,Lab Clinic Artificial Intelligence AI Reshaping Drug Discovery Timelines Industry Outcomes b Background Objectives b Artificial intelligence AI transforming drug,train,MED,,10.3390/ph18070981,
40962325_MED,a,Alzheimer,2026,Deep learning application genomic data analysis Modern genomic sequencing techniques advanced rapidly improving data production rates dimensionality accelerated growth machine,train,MED,,,
40178668_MED,d,MCI,2025,Bootstrapping BI RADS classification using large language models transformers breast magnetic resonance imaging reports Breast cancer common malignancies women globally,train,MED,,10.1186/s42492-025-00189-8,
36611392_MED,c,Vascular dementia,2022,Comprehensive Review Use Artificial Intelligence Ophthalmology Future Research Directions h4 Background h4 Having applications medicine ophthalmology particular artificial intelligence AI,train,MED,,10.3390/diagnostics13010100,
41012523_MED,a,Alzheimer,2025,Machine Learning Multi Target Drug Discovery Challenges Opportunities Systems Pharmacology Multi target drug discovery essential strategy treating complex diseases involving,train,MED,,10.3390/pharmaceutics17091186,
33848996_MED,e,Lewy body dementia,2021,Automatic classification idiopathic Parkinson s disease atypical Parkinsonian syndromes combining sup 11 sup C raclopride PET uptake MRI grey matter,train,MED,,10.1088/1741-2552/abf772,
39821434_MED,e,Lewy body dementia,2025,Neuropsychiatric symptoms neuroimaging based brain age mild cognitive impairment early dementia multicenter study h4 Aim h4 Despite clinical importance significant,train,MED,,10.1111/pcn.13777,
40788534_MED,d,MCI,2025,Explainable hierarchical machine learning approaches multimodal prediction conversion mild cognitive impairment Alzheimer s disease Alzheimer s disease AD neurodegenerative disorder,train,MED,,10.1007/s13246-025-01618-x,
40455724_MED,a,Alzheimer,2025,Utility artificial intelligence based conversation voice analysis detecting cognitive decline Recent developments artificial intelligence AI introduced new technologies aid detecting,train,MED,,10.1371/journal.pone.0325177,
40968579_MED,b,Parkinson,2025,Utilization Machine Learning Approaches Drug Clearance Prediction Population Pharmacokinetic Covariate Analysis Population pharmacokinetic popPK analysis routinely used evaluate drug clearance,train,MED,,10.1111/cts.70359,
41561816_MED,d,MCI,2025,AI agents Alzheimer s disease management challenges future directions Neurodegenerative diseases Alzheimer s Parkinson s disease pose major global healthcare,train,MED,,10.3389/fnagi.2025.1735892,
41460815_MED,d,MCI,2025,Enhanced sentiment analysis tourism reviews multimodal graph convolutional networks recent years multimodal sentiment analysis gained prominence ability leverage diverse data,train,MED,,10.1371/journal.pone.0333628,
41516732_MED,a,Alzheimer,2026,Sim Real Domain Adaptation Early Alzheimer s Detection Handwriting Kinematics Using Hybrid Deep Learning Alzheimer s disease AD progressive neurodegenerative,train,MED,,10.3390/s26010298,
40806212_MED,e,Lewy body dementia,2025,Research Progress Effect lt gt Thesium chinense Turcz lt gt Neurodegenerative Diseases Thesium chinense Turcz traditional Chinese medicinal herb enriched,train,MED,,10.3390/ijms26157079,
40072711_MED,c,Vascular dementia,2025,Neuropsychological tests machine learning identifying predictors MCI dementia progression h4 Background h4 Early prediction progression dementia major importance providing patients,train,MED,,10.1007/s40520-025-02962-4,
41339459_MED,a,Alzheimer,2025,Fusion ADiNet multi level framework enhanced diabetes Alzheimer s disease detection using chimp whale fusion estimation Rising cases diabetes AD,train,MED,,10.1038/s41598-025-29904-4,
40563754_MED,d,MCI,2025,Neurotechnological Approaches Cognitive Rehabilitation Mild Cognitive Impairment Systematic Review Neuromodulation EEG Virtual Reality Emerging AI Applications Background Objectives Mild Cognitive,train,MED,,10.3390/brainsci15060582,
35250538_MED,c,Vascular dementia,2022,Erythrocytes Independent Protective Factor Vascular Cognitive Impairment Patients Severe White Matter Hyperintensities b Background Purpose b Hemoglobin main proteins erythrocytes,train,MED,,10.3389/fnagi.2022.789602,
40681488_MED,c,Vascular dementia,2025,Comprehensive interaction modeling machine learning improves prediction disease risk UK Biobank Understanding risk factors interact jointly influence disease risk provide,train,MED,,10.1038/s41467-025-61891-y,
38913289_MED,c,Vascular dementia,2024,Retina Fundus Photograph Based Artificial Intelligence Algorithms Medicine Systematic Review conducted systematic review research artificial intelligence AI retinal fundus photographic,train,MED,,10.1007/s40123-024-00981-4,
41369409_MED,e,Lewy body dementia,2025,AI Guided Dual Strategy Peptide Inhibitor Design Targeting Structural Polymorphs Synuclein Fibrils important events pathogenesis Parkinson s disease related disorders,train,MED,,10.3390/cells14231921,
40878305_MED,e,Lewy body dementia,2025,Deep Learning Based Automated REM Sleep Detection Patients REM Sleep Behavior Disorder Reliable h4 Background purpose h4 Rapid eye movement,train,MED,,10.3988/jcn.2025.0053,
39922598_MED,c,Vascular dementia,2025,Advancing Alzheimer s disease risk prediction development validation machine learning based preclinical screening model cross sectional study h4 Objectives h4,train,MED,,10.1136/bmjopen-2024-092293,
40099249_MED,e,Lewy body dementia,2025,mini review transforming dementia care China data driven insights overcoming diagnostic time delayed barriers h4 Introduction h4 Inadequate primary care,train,MED,,10.3389/fnagi.2025.1554834,
41156633_MED,e,Lewy body dementia,2025,HSV 1 Potential Driver Alzheimer s Disease Herpes simplex virus type 1 HSV 1 continuous health challenge current antiviral treatments,train,MED,,10.3390/pathogens14101022,
37914988_MED,b,Parkinson,2023,Deep learning enabled natural language processing identify directional pharmacokinetic drug drug interactions h4 Background h4 drug development essential gather information,train,MED,,10.1186/s12859-023-05520-9,
41035411_MED,e,Lewy body dementia,2025,14 3 3 phosphorylation S232 reduces interactome regulates axonal trafficking 14 3 3 proteins impact protein protein interactions PPIs regulate,train,MED,,10.1242/dmm.052405,
37341896_MED,c,Vascular dementia,2023,Turning Spotlight Cholinergic Pharmacotherapy Human Language language essential human communication research pharmacological therapies language deficits highly prevalent neurodegenerative vascular brain,train,MED,,10.1007/s40263-023-01017-4,
41013635_MED,d,MCI,2025,Inflammation mediated regional brain alterations associated mild cognitive impairment knee osteoarthritis h4 Objectives h4 Knee osteoarthritis KOA degenerative joint disease,train,MED,,10.1186/s13075-025-03646-0,
41655407_MED,a,Alzheimer,2026,interpretable machine learning framework data informed imaging biomarkers diagnosis prediction Alzheimer s disease Machine learning methods based imaging clinical data,train,MED,,10.1016/j.compmedimag.2026.102722,
40155878_MED,b,Parkinson,2025,Multimodal diagnostic tools advanced data models detection prodromal Parkinson s disease scoping review h4 Background h4 Parkinson s Disease PD,train,MED,,10.1186/s12880-025-01620-5,
41345436_MED,b,Parkinson,2025,Gene expression profiling predictive modeling cancer biomarkers using machine learning IoT Enabled biosensors Cancer leading cause global mortality accounting nearly,train,MED,,10.1038/s41598-025-30366-x,
40188263_MED,b,Parkinson,2025,Explainable artificial intelligence diagnose early Parkinson s disease voice analysis Parkinson s disease PD neurodegenerative disorder affecting motor control leading,train,MED,,10.1038/s41598-025-96575-6,
40235823_MED,e,Lewy body dementia,2025,Quantitative magnetic resonance imaging Alzheimer s disease narrative review h4 Background objective h4 Alzheimer s disease AD complex neurodegenerative disorder,train,MED,,10.21037/qims-24-1602,
38763068_MED,d,MCI,2024,Linguistic based Mild Cognitive Impairment detection using Informative Loss paper presents deep learning method using Natural Language Processing NLP techniques,train,MED,,10.1016/j.compbiomed.2024.108606,
37477951_MED,e,Lewy body dementia,2023,Diagnostic Test Accuracy Deep Learning Prediction Models COVID 19 Severity Systematic Review Meta Analysis h4 Background h4 Deep learning DL,train,MED,,10.2196/46340,
36357491_MED,e,Lewy body dementia,2022,Deep learning signature brain sup 18 sup F FDG PET associated cognitive outcome rapid eye movement sleep behavior disorder objective,train,MED,,10.1038/s41598-022-23347-x,
40911701_MED,a,Alzheimer,2025,DeepGAM interpretable deep neural network using generalized additive model depression diagnosis Data heart soul study Deep neural networks achieved significant,train,MED,,10.1371/journal.pone.0324169,
40685620_MED,d,MCI,2025,Optimized sequential classification models mild cognitive impairment screening based handwriting speech data BackgroundHandwriting speech served reliable signatures detecting cognitive decline,train,MED,,10.1177/13872877251359874,
40567778_MED,d,MCI,2025,Classification stages Alzheimer s disease based dimensional lightweight neural networks Alzheimer s disease neurodegenerative disease seriously threatens life health elderly,train,MED,,10.7717/peerj-cs.2897,
35684600_MED,e,Lewy body dementia,2022,Personalised Gait Recognition People Neurological Conditions growing monitoring gait patterns people neurological conditions democratisation wearable inertial sensors enabled study gait,train,MED,,10.3390/s22113980,
41258002_MED,e,Lewy body dementia,2025,Individualized functional connectome biomarkers predict clinical symptoms rTMS treatment Alzheimer s disease Pharmacological treatments Alzheimer s disease AD limited effectiveness,train,MED,,10.1038/s41398-025-03726-4,
41440540_MED,e,Lewy body dementia,2025,Nuclear Medicine Imaging Biomarkers Parkinson s Disease Past Present Future Directions Parkinson s disease PD multifaceted neurodegenerative disorder characterized dopaminergic,train,MED,,10.3390/medsci13040308,
38683720_MED,d,MCI,2024,Sparse Graph Representation Learning Based Reinforcement Learning Personalized Mild Cognitive Impairment MCI Diagnosis Resting state functional magnetic resonance imaging rs,train,MED,,10.1109/jbhi.2024.3393625,
39496718_MED,d,MCI,2024,Prediction clustering Alzheimer s disease race sex multi head deep learning approach analyze irregular heterogeneous data Early detection Alzheimer s,train,MED,,10.1038/s41598-024-77829-1,
41521984_MED,c,Vascular dementia,2026,Utilizing multivariate pattern analysis uncover neurobiological underpinnings communication disorders children bilateral spastic cerebral palsy insights morphological structural connectivity changes h4,train,MED,,10.21037/qims-2025-861,
39391736_MED,c,Vascular dementia,2024,Development validation multimodal deep learning framework vascular cognitive impairment diagnosis Cerebrovascular disease CVD second leading cause dementia worldwide accurate detection,train,MED,,10.1016/j.isci.2024.110945,
41023096_MED,b,Parkinson,2025,Clinical MRI markers acute vs chronic temporomandibular disorders using machine learning deep neural networks h4 Background h4 Exploring transition acute,train,MED,,10.1038/s43856-025-01081-5,
41413866_MED,a,Alzheimer,2025,Integrating machine learning experiments elucidate potential molecular mechanisms methylparaben induced Alzheimer s disease evidence Tau hyperphosphorylation cell model h4 Background,train,MED,,10.1186/s12883-025-04582-x,
40103737_MED,b,Parkinson,2025,Role AI empowering redefining oncology care landscape perspective developing nation Early diagnosis accurate prognosis play pivotal role clinical management cancer,train,MED,,10.3389/fdgth.2025.1550407,
41695973_MED,a,Alzheimer,2026,Network analysis optimal deep machine learning strategies classification detection Alzheimer s disease based MRI scanning h4 Background h4 Alzheimer s,train,MED,,10.3389/fnins.2026.1644480,
39294708_MED,e,Lewy body dementia,2024,Instrumented timed test machine learning based levodopa response evaluation pilot study h4 Background h4 acute levodopa challenge test ALCT universal,train,MED,,10.1186/s12984-024-01452-4,
40119567_MED,e,Lewy body dementia,2025,New approach specific Alzheimer s disease diagnosis based plasma biomarkers cognitive disorder cohort h4 Background h4 validation combination plasma biomarkers,train,MED,,10.1111/eci.70034,
39548249_MED,a,Alzheimer,2024,Integrating deep learning visual question answering Agricultural Disease Diagnostics Case Study Wheat Rust paper presents novel approach agricultural disease diagnostics,train,MED,,10.1038/s41598-024-79793-2,
41155039_MED,a,Alzheimer,2025,Artificial Intelligence Based Methods Omics Mental Illness Diagnosis Review underlying causes fof major mental illnesses including anxiety disorders ADs depression,train,MED,,10.3390/bioengineering12101039,
40141072_MED,a,Alzheimer,2025,Comparison Deep Learning Traditional Machine Learning Models Predicting Mild Cognitive Impairment Using Plasma Proteomic Biomarkers Mild cognitive impairment MCI clinical,train,MED,,10.3390/ijms26062428,
40376094_MED,a,Alzheimer,2025,Protocol detection monitoring post stroke cognitive impairment AI powered speech analysis mixed methods pilot study h4 Introduction h4 Post stroke,train,MED,,10.3389/fnagi.2025.1581891,
40443186_MED,e,Lewy body dementia,2025,Microstructural Changes Tuberal Hypothalamus Correlate Daytime Sleepiness Lewy Body Disorders h4 Background h4 Excessive daytime sleepiness EDS disabling symptom Lewy,train,MED,,10.1002/mds.30244,
39852219_MED,e,Lewy body dementia,2025,Novel CNN Based Framework Alzheimer s Disease Detection Using EEG Spectrogram Representations b Background b Alzheimer s disease AD progressive,train,MED,,10.3390/jpm15010027,
39698706_MED,d,MCI,2024,multispatial information representation model emphasizing key brain regions Alzheimer s disease diagnosis structural magnetic resonance imaging h4 Background h4 Structural,train,MED,,10.21037/qims-24-584,
39613923_MED,a,Alzheimer,2024,Advances artificial intelligence based technologies increasing quality medical products Artificial intelligence AI technology combines machine learning ML deep learning numerous,train,MED,,10.1007/s40199-024-00548-5,
37939637_MED,e,Lewy body dementia,2023,Autonomic dysregulation sleep Parkinsonian spectrum disorders proof concept h4 Introduction h4 Autonomic dysfunction common synucleinopathies Lewy Body dementias LBD Parkinson,train,MED,,10.1016/j.parkreldis.2023.105905,
41659060_MED,a,Alzheimer,2026,AI driven multimodal precision diagnosis progression prediction Alzheimer s disease Data fusion mechanisms clinical applications research trends 2017 2024 h4,train,MED,,10.1177/20552076251412649,
36157078_MED,e,Lewy body dementia,2022,Precision machine learning understand micro RNA regulation neurodegenerative diseases Micro RNAs miRNAs short 21 nt non coding RNAs regulate gene,train,MED,,10.3389/fnmol.2022.914830,
40196107_MED,c,Vascular dementia,2025,Integrated bioinformatics analysis biological experiments identify key immune genes vascular dementia h4 Objectives h4 study aimed identify key immune genes,train,MED,,10.3389/fimmu.2025.1560438,
41373821_MED,a,Alzheimer,2025,Development Plasma Protein Classification Models Alzheimer s Disease Using Multiple Machine Learning Approaches Alzheimer s Disease AD management challenging limitations,train,MED,,10.3390/ijms262311673,
36092811_MED,c,Vascular dementia,2022,Develop diagnostic tool dementia using machine learning non imaging features h4 Background h4 Early identification Alzheimer s disease mild cognitive,train,MED,,10.3389/fnagi.2022.945274,
41545552_MED,b,Parkinson,2026,attention augmented multimodal classification alzheimer s disease parkinson s disease vs healthy controls using MRI EEG SNP data late manifestation,train,MED,,10.1038/s41598-025-32274-6,
41298263_MED,b,Parkinson,2025,Artificial intelligence tools assessment management dysphagia protocol scoping review h4 Introduction h4 Dysphagia difficulty swallowing significantly impacts quality life affected,train,MED,,10.1136/bmjopen-2025-108726,
41294952_MED,b,Parkinson,2025,Distinguishing Healthy Unhealthy Newborns Based Acoustic Features Deep Learning Neural Networks Tuned Bayesian Optimization Random Search Algorithm Voice analysis classification,train,MED,,10.3390/e27111109,
40732361_MED,c,Vascular dementia,2025,Network Pharmacology Driven Sustainability AI Multi Omics Synergy Drug Discovery Traditional Chinese Medicine Traditional Chinese medicine TCM holistic medical rooted,train,MED,,10.3390/ph18071074,
40395929_MED,b,Parkinson,2025,Parkinson s disease detection using inceptionV3 Deep learning approach Parkinson s disease PD neurodegenerative condition progressively affects motor function causes,train,MED,,10.1016/j.mex.2025.103333,
41272032_MED,b,Parkinson,2025,Leveraging artificial intelligence antibody drug conjugate development target identification clinical translation oncology Artificial intelligence AI opening new frontiers development antibody,train,MED,,10.1038/s41698-025-01159-2,
41337051_MED,d,MCI,2025,Federated Learning Predicting Mild Cognitive Impairment Dementia Conversion Dementia progressive condition impairs individual s cognitive health daily functioning mild cognitive,train,MED,,10.1109/embc58623.2025.11254632,
PPR1131421_PPR,d,MCI,2025,Longitudinal muti modal data prediction model mild cognitive impairment deep survival analysis title Abstract title p bold Background bold Timely,train,PPR,,10.21203/rs.3.rs-8233936/v1,
36819721_MED,e,Lewy body dementia,2023,bibliometric analysis application imaging sleep neurodegenerative disease h4 Objective h4 purpose study examine current state application imaging sleep research degenerative,train,MED,,10.3389/fnagi.2023.1078807,
40208836_MED,b,Parkinson,2025,Large Language Models Applications Drug Discovery Development Primer Large language models LLMs emerged powerful tools fields including clinical pharmacology translational,train,MED,,10.1111/cts.70205,
40664816_MED,a,Alzheimer,2025,Utilizing CBNet effectively address combat cyberbullying university students social media platforms Cyberbullying profoundly impact individuals mental health leading increased feelings,train,MED,,10.1038/s41598-025-09091-y,
40197801_MED,a,Alzheimer,2025,Enhancing Dementia Classification Diverse Demographic Groups Using Vision Transformer Based Continuous Scoring Clock Drawing Tests h4 Objectives h4 Alzheimer s,train,MED,,10.1093/geronb/gbaf065,
PPR1052095_PPR,a,Alzheimer,2025,ATOMIC graph attention neural network ATOpic dermatitis prediction human gut MICrobiome Atopic dermatitis AD chronic inflammatory skin disease driven complex,train,PPR,,10.1101/2025.07.14.664646,
39935888_MED,a,Alzheimer,2025,Natural language processing Alzheimer s disease research Systematic review methods data efficacy h4 Introduction h4 Alzheimer s disease AD prevalence,train,MED,,10.1002/dad2.70082,
41359716_MED,d,MCI,2025,Prediction Delirium Risk Mild Cognitive Impairment Using Time Series Data Machine Learning Comorbidity Patterns Retrospective Study Delirium represents significant clinical,train,MED,,10.1109/jbhi.2025.3609068,
41340127_MED,b,Parkinson,2025,MCLRP enhanced prediction anticancer drug response low rank matrix completion transcriptomic profiling h4 Background h4 Accurate prediction anticancer drug responses,train,MED,,10.1186/s12915-025-02457-8,
40886589_MED,c,Vascular dementia,2025,robust deep learning framework cerebral microbleeds recognition GRE SWI MRI Cerebral microbleeds CMB small hypointense lesions visible gradient echo GRE,train,MED,,10.1016/j.nicl.2025.103873,
40068862_MED,c,Vascular dementia,2025,Cardiometabolic risk factors brain age meta analysis quantify brain structural differences related diabetes hypertension obesity h4 Background h4 Cardiometabolic risk,train,MED,,10.1503/jpn.240105,
41226002_MED,d,MCI,2025,Lightweight Deep Learning Models Explainable AI Early Alzheimer s Detection Standard MRI Scans b Background b Dementia refers spectrum clinical,train,MED,,10.3390/diagnostics15212709,
41210522_MED,a,Alzheimer,2025,AI based prediction drug gene interactions modulating tight junction integrity deep learning framework highlighting multiple therapeutic targets h4 Introduction h4,train,MED,,10.1016/j.jobcr.2025.10.014,
41673528_MED,b,Parkinson,2026,Periodontitis Prediction Model Using Linked Electronic Health Dental Records h4 Introduction h4 Periodontal disease PD closely linked systemic health established,train,MED,,10.1177/23800844251408849,
41341475_MED,b,Parkinson,2025,Critical Review Deep Learning Technique Applications Clinical Cytology Deep learning DL emerging area artificial intelligence immense potential reshape field cytology,train,MED,,10.4103/joc.joc_136_25,
35903119_MED,e,Lewy body dementia,2022,Multi Omics Interdisciplinary Research Integration Accelerate Dementia Biomarker Development MIRIADE Proteomics studies shown differential expression numerous proteins dementias rarely led,train,MED,,10.3389/fneur.2022.890638,
39249515_MED,d,MCI,2025,efficient ranking based ensembled multiclassifier neurodegenerative diseases classification using deep learning Neurodegenerative diseases group debilitating progressive disorders primarily affect structure,train,MED,,10.1007/s00702-024-02830-x,
39997692_MED,e,Lewy body dementia,2025,Age Related Changes Caudate Glucose Metabolism Insights Normative Modeling Study Healthy Subjects h4 Background h4 global population ages prevalence neurodegenerative,train,MED,,10.3390/metabo15020067,
40705832_MED,a,Alzheimer,2025,natural language processing approach support biomedical data harmonization Leveraging large language models h4 Background h4 Biomedical research requires large diverse,train,MED,,10.1371/journal.pone.0328262,
30262988_MED,c,Vascular dementia,2018,Retinal Vascular Imaging Vascular Cognitive Impairment Current Future Perspectives Vascular cognitive disorders heterogeneous increasingly recognized entities intricate correlation neurodegenerative conditions,train,MED,,10.1177/1179069518801291,
41623421_MED,e,Lewy body dementia,2025,cross database bibliometric analysis rapid eye movement sleep behavior disorder Parkinson s disease research h4 Background h4 Rapid eye movement,train,MED,,10.3389/fnagi.2025.1744493,
40666441_MED,d,MCI,2025,Audio linguistic prediction objective subjective cognition older adults role different prompts h4 Background h4 Psycho linguistic audio data derived speech,train,MED,,10.3389/fpsyt.2025.1596132,
41584895_MED,d,MCI,2026,Human large language model judgments cognitive impairment language explainable artificial intelligence approach h4 Introduction h4 examine non expert humans young,train,MED,,10.1002/dad2.70248,
41441216_MED,a,Alzheimer,2025,Systematic Review Proteomics Driven Multi Omics Integration Alzheimer s Disease Pathology Precision Medicine h4 Background h4 Neurodegenerative diseases remain central,train,MED,,10.3390/neurolint17120197,
